culture,variete,region,annee,type_sol,clay_pct,sand_pct,ph,irrigation,n_kg_ha,p2o5_kg_ha,k2o_kg_ha,semis_jour,precip_total_mm,etp_total_mm,tmax_mean,tmin_mean,hot_days,rainy_days,precip_etp_ratio,days_in_period,rendement_qx_ha
pomme_de_terre,Spunta,Ouled Frej,2015,Sableux,10,80,6.8,1,60.0,72.0,108.0,335,144.9,396.65999999999997,19.968666666666667,11.122666666666667,0,34,0.365300257147179,150,207.6
pomme_de_terre,Spunta,Ouled Frej,2015,Sableux,10,80,6.8,1,100.0,120.0,180.0,305,163.7,348.22,20.067999999999998,11.364666666666666,0,29,0.4701051059674917,150,333.9
pomme_de_terre,Spunta,Ouled Frej,2015,Sableux,10,80,6.8,1,100.0,120.0,180.0,320,141.5,364.53,19.735333333333333,11.015999999999998,0,31,0.3881710695964667,150,380.8
pomme_de_terre,Spunta,Ouled Frej,2015,Sableux,10,80,6.8,1,100.0,120.0,180.0,335,144.9,396.65999999999997,19.968666666666667,11.122666666666667,0,34,0.365300257147179,150,296.5
pomme_de_terre,Spunta,Ouled Frej,2015,Sableux,10,80,6.8,1,130.0,156.0,234.0,305,163.7,348.22,20.067999999999998,11.364666666666666,0,29,0.4701051059674917,150,300.5
pomme_de_terre,Spunta,Ouled Frej,2015,Sableux,10,80,6.8,1,130.0,156.0,234.0,320,141.5,364.53,19.735333333333333,11.015999999999998,0,31,0.3881710695964667,150,342.7
pomme_de_terre,Spunta,Ouled Frej,2015,Sableux,10,80,6.8,1,130.0,156.0,234.0,335,144.9,396.65999999999997,19.968666666666667,11.122666666666667,0,34,0.365300257147179,150,266.9
pomme_de_terre,Desiree,Ouled Frej,2015,Sableux,10,80,6.8,0,60.0,72.0,108.0,305,163.7,348.22,20.067999999999998,11.364666666666666,0,29,0.4701051059674917,150,187.0
pomme_de_terre,Desiree,Ouled Frej,2015,Sableux,10,80,6.8,0,60.0,72.0,108.0,320,141.5,364.53,19.735333333333333,11.015999999999998,0,31,0.3881710695964667,150,213.3
pomme_de_terre,Desiree,Ouled Frej,2015,Sableux,10,80,6.8,0,60.0,72.0,108.0,335,144.9,396.65999999999997,19.968666666666667,11.122666666666667,0,34,0.365300257147179,150,166.0
pomme_de_terre,Desiree,Ouled Frej,2015,Sableux,10,80,6.8,0,100.0,120.0,180.0,305,163.7,348.22,20.067999999999998,11.364666666666666,0,29,0.4701051059674917,150,267.1
pomme_de_terre,Desiree,Ouled Frej,2015,Sableux,10,80,6.8,0,100.0,120.0,180.0,320,141.5,364.53,19.735333333333333,11.015999999999998,0,31,0.3881710695964667,150,304.7
pomme_de_terre,Desiree,Ouled Frej,2015,Sableux,10,80,6.8,0,100.0,120.0,180.0,335,144.9,396.65999999999997,19.968666666666667,11.122666666666667,0,34,0.365300257147179,150,237.2
pomme_de_terre,Desiree,Ouled Frej,2015,Sableux,10,80,6.8,0,130.0,156.0,234.0,305,163.7,348.22,20.067999999999998,11.364666666666666,0,29,0.4701051059674917,150,240.4
pomme_de_terre,Desiree,Ouled Frej,2015,Sableux,10,80,6.8,0,130.0,156.0,234.0,320,141.5,364.53,19.735333333333333,11.015999999999998,0,31,0.3881710695964667,150,274.2
pomme_de_terre,Desiree,Ouled Frej,2015,Sableux,10,80,6.8,0,130.0,156.0,234.0,335,144.9,396.65999999999997,19.968666666666667,11.122666666666667,0,34,0.365300257147179,150,213.5
pomme_de_terre,Desiree,Ouled Frej,2015,Sableux,10,80,6.8,1,60.0,72.0,108.0,305,163.7,348.22,20.067999999999998,11.364666666666666,0,29,0.4701051059674917,150,252.4
pomme_de_terre,Desiree,Ouled Frej,2015,Sableux,10,80,6.8,1,60.0,72.0,108.0,320,141.5,364.53,19.735333333333333,11.015999999999998,0,31,0.3881710695964667,150,287.9
pomme_de_terre,Desiree,Ouled Frej,2015,Sableux,10,80,6.8,1,60.0,72.0,108.0,335,144.9,396.65999999999997,19.968666666666667,11.122666666666667,0,34,0.365300257147179,150,224.2
pomme_de_terre,Desiree,Ouled Frej,2015,Sableux,10,80,6.8,1,100.0,120.0,180.0,305,163.7,348.22,20.067999999999998,11.364666666666666,0,29,0.4701051059674917,150,360.6
pomme_de_terre,Desiree,Ouled Frej,2015,Sableux,10,80,6.8,1,100.0,120.0,180.0,320,141.5,364.53,19.735333333333333,11.015999999999998,0,31,0.3881710695964667,150,411.3
pomme_de_terre,Desiree,Ouled Frej,2015,Sableux,10,80,6.8,1,100.0,120.0,180.0,335,144.9,396.65999999999997,19.968666666666667,11.122666666666667,0,34,0.365300257147179,150,320.2
pomme_de_terre,Desiree,Ouled Frej,2015,Sableux,10,80,6.8,1,130.0,156.0,234.0,305,163.7,348.22,20.067999999999998,11.364666666666666,0,29,0.4701051059674917,150,324.5
pomme_de_terre,Desiree,Ouled Frej,2015,Sableux,10,80,6.8,1,130.0,156.0,234.0,320,141.5,364.53,19.735333333333333,11.015999999999998,0,31,0.3881710695964667,150,370.2
pomme_de_terre,Desiree,Ouled Frej,2015,Sableux,10,80,6.8,1,130.0,156.0,234.0,335,144.9,396.65999999999997,19.968666666666667,11.122666666666667,0,34,0.365300257147179,150,288.2
pomme_de_terre,Almera,Ouled Frej,2015,Sableux,10,80,6.8,0,60.0,72.0,108.0,305,163.7,348.22,20.067999999999998,11.364666666666666,0,29,0.4701051059674917,150,166.2
pomme_de_terre,Almera,Ouled Frej,2015,Sableux,10,80,6.8,0,60.0,72.0,108.0,320,141.5,364.53,19.735333333333333,11.015999999999998,0,31,0.3881710695964667,150,189.6
pomme_de_terre,Almera,Ouled Frej,2015,Sableux,10,80,6.8,0,60.0,72.0,108.0,335,144.9,396.65999999999997,19.968666666666667,11.122666666666667,0,34,0.365300257147179,150,147.6
pomme_de_terre,Almera,Ouled Frej,2015,Sableux,10,80,6.8,0,100.0,120.0,180.0,305,163.7,348.22,20.067999999999998,11.364666666666666,0,29,0.4701051059674917,150,237.4
pomme_de_terre,Almera,Ouled Frej,2015,Sableux,10,80,6.8,0,100.0,120.0,180.0,320,141.5,364.53,19.735333333333333,11.015999999999998,0,31,0.3881710695964667,150,270.8
pomme_de_terre,Almera,Ouled Frej,2015,Sableux,10,80,6.8,0,100.0,120.0,180.0,335,144.9,396.65999999999997,19.968666666666667,11.122666666666667,0,34,0.365300257147179,150,210.9
pomme_de_terre,Almera,Ouled Frej,2015,Sableux,10,80,6.8,0,130.0,156.0,234.0,305,163.7,348.22,20.067999999999998,11.364666666666666,0,29,0.4701051059674917,150,213.7
pomme_de_terre,Almera,Ouled Frej,2015,Sableux,10,80,6.8,0,130.0,156.0,234.0,320,141.5,364.53,19.735333333333333,11.015999999999998,0,31,0.3881710695964667,150,243.7
pomme_de_terre,Almera,Ouled Frej,2015,Sableux,10,80,6.8,0,130.0,156.0,234.0,335,144.9,396.65999999999997,19.968666666666667,11.122666666666667,0,34,0.365300257147179,150,189.8
pomme_de_terre,Almera,Ouled Frej,2015,Sableux,10,80,6.8,1,60.0,72.0,108.0,305,163.7,348.22,20.067999999999998,11.364666666666666,0,29,0.4701051059674917,150,224.4
pomme_de_terre,Almera,Ouled Frej,2015,Sableux,10,80,6.8,1,60.0,72.0,108.0,320,141.5,364.53,19.735333333333333,11.015999999999998,0,31,0.3881710695964667,150,255.9
pomme_de_terre,Almera,Ouled Frej,2015,Sableux,10,80,6.8,1,60.0,72.0,108.0,335,144.9,396.65999999999997,19.968666666666667,11.122666666666667,0,34,0.365300257147179,150,199.3
pomme_de_terre,Almera,Ouled Frej,2015,Sableux,10,80,6.8,1,100.0,120.0,180.0,305,163.7,348.22,20.067999999999998,11.364666666666666,0,29,0.4701051059674917,150,320.5
pomme_de_terre,Almera,Ouled Frej,2015,Sableux,10,80,6.8,1,100.0,120.0,180.0,320,141.5,364.53,19.735333333333333,11.015999999999998,0,31,0.3881710695964667,150,365.6
pomme_de_terre,Almera,Ouled Frej,2015,Sableux,10,80,6.8,1,100.0,120.0,180.0,335,144.9,396.65999999999997,19.968666666666667,11.122666666666667,0,34,0.365300257147179,150,284.7
pomme_de_terre,Almera,Ouled Frej,2015,Sableux,10,80,6.8,1,130.0,156.0,234.0,305,163.7,348.22,20.067999999999998,11.364666666666666,0,29,0.4701051059674917,150,288.5
pomme_de_terre,Almera,Ouled Frej,2015,Sableux,10,80,6.8,1,130.0,156.0,234.0,320,141.5,364.53,19.735333333333333,11.015999999999998,0,31,0.3881710695964667,150,329.0
pomme_de_terre,Almera,Ouled Frej,2015,Sableux,10,80,6.8,1,130.0,156.0,234.0,335,144.9,396.65999999999997,19.968666666666667,11.122666666666667,0,34,0.365300257147179,150,256.2
pomme_de_terre,Spunta,Ouled Frej,2015,Argilo-limoneux,35,25,7.1,0,60.0,72.0,108.0,305,163.7,348.22,20.067999999999998,11.364666666666666,0,29,0.4701051059674917,150,234.9
pomme_de_terre,Spunta,Ouled Frej,2015,Argilo-limoneux,35,25,7.1,0,60.0,72.0,108.0,320,141.5,364.53,19.735333333333333,11.015999999999998,0,31,0.3881710695964667,150,268.0
pomme_de_terre,Spunta,Ouled Frej,2015,Argilo-limoneux,35,25,7.1,0,60.0,72.0,108.0,335,144.9,396.65999999999997,19.968666666666667,11.122666666666667,0,34,0.365300257147179,150,208.7
pomme_de_terre,Spunta,Ouled Frej,2015,Argilo-limoneux,35,25,7.1,0,100.0,120.0,180.0,305,163.7,348.22,20.067999999999998,11.364666666666666,0,29,0.4701051059674917,150,335.6
pomme_de_terre,Spunta,Ouled Frej,2015,Argilo-limoneux,35,25,7.1,0,100.0,120.0,180.0,320,141.5,364.53,19.735333333333333,11.015999999999998,0,31,0.3881710695964667,150,382.8
pomme_de_terre,Spunta,Ouled Frej,2015,Argilo-limoneux,35,25,7.1,0,100.0,120.0,180.0,335,144.9,396.65999999999997,19.968666666666667,11.122666666666667,0,34,0.365300257147179,150,298.1
pomme_de_terre,Spunta,Ouled Frej,2015,Argilo-limoneux,35,25,7.1,0,130.0,156.0,234.0,305,163.7,348.22,20.067999999999998,11.364666666666666,0,29,0.4701051059674917,150,302.1
pomme_de_terre,Spunta,Ouled Frej,2015,Argilo-limoneux,35,25,7.1,0,130.0,156.0,234.0,320,141.5,364.53,19.735333333333333,11.015999999999998,0,31,0.3881710695964667,150,344.6
pomme_de_terre,Spunta,Ouled Frej,2015,Argilo-limoneux,35,25,7.1,0,130.0,156.0,234.0,335,144.9,396.65999999999997,19.968666666666667,11.122666666666667,0,34,0.365300257147179,150,268.3
pomme_de_terre,Spunta,Ouled Frej,2015,Argilo-limoneux,35,25,7.1,1,60.0,72.0,108.0,305,163.7,348.22,20.067999999999998,11.364666666666666,0,29,0.4701051059674917,150,317.2
pomme_de_terre,Spunta,Ouled Frej,2015,Argilo-limoneux,35,25,7.1,1,60.0,72.0,108.0,320,141.5,364.53,19.735333333333333,11.015999999999998,0,31,0.3881710695964667,150,361.8
pomme_de_terre,Spunta,Ouled Frej,2015,Argilo-limoneux,35,25,7.1,1,60.0,72.0,108.0,335,144.9,396.65999999999997,19.968666666666667,11.122666666666667,0,34,0.365300257147179,150,281.7
pomme_de_terre,Spunta,Ouled Frej,2015,Argilo-limoneux,35,25,7.1,1,100.0,120.0,180.0,305,163.7,348.22,20.067999999999998,11.364666666666666,0,29,0.4701051059674917,150,453.1
pomme_de_terre,Spunta,Ouled Frej,2015,Argilo-limoneux,35,25,7.1,1,100.0,120.0,180.0,320,141.5,364.53,19.735333333333333,11.015999999999998,0,31,0.3881710695964667,150,516.8
pomme_de_terre,Spunta,Ouled Frej,2015,Argilo-limoneux,35,25,7.1,1,100.0,120.0,180.0,335,144.9,396.65999999999997,19.968666666666667,11.122666666666667,0,34,0.365300257147179,150,402.4
pomme_de_terre,Spunta,Ouled Frej,2015,Argilo-limoneux,35,25,7.1,1,130.0,156.0,234.0,305,163.7,348.22,20.067999999999998,11.364666666666666,0,29,0.4701051059674917,150,407.8
pomme_de_terre,Spunta,Ouled Frej,2015,Argilo-limoneux,35,25,7.1,1,130.0,156.0,234.0,320,141.5,364.53,19.735333333333333,11.015999999999998,0,31,0.3881710695964667,150,465.2
pomme_de_terre,Spunta,Ouled Frej,2015,Argilo-limoneux,35,25,7.1,1,130.0,156.0,234.0,335,144.9,396.65999999999997,19.968666666666667,11.122666666666667,0,34,0.365300257147179,150,362.2
pomme_de_terre,Desiree,Ouled Frej,2015,Argilo-limoneux,35,25,7.1,0,60.0,72.0,108.0,305,163.7,348.22,20.067999999999998,11.364666666666666,0,29,0.4701051059674917,150,253.7
pomme_de_terre,Desiree,Ouled Frej,2015,Argilo-limoneux,35,25,7.1,0,60.0,72.0,108.0,320,141.5,364.53,19.735333333333333,11.015999999999998,0,31,0.3881710695964667,150,289.4
pomme_de_terre,Desiree,Ouled Frej,2015,Argilo-limoneux,35,25,7.1,0,60.0,72.0,108.0,335,144.9,396.65999999999997,19.968666666666667,11.122666666666667,0,34,0.365300257147179,150,225.3
pomme_de_terre,Desiree,Ouled Frej,2015,Argilo-limoneux,35,25,7.1,0,100.0,120.0,180.0,305,163.7,348.22,20.067999999999998,11.364666666666666,0,29,0.4701051059674917,150,362.5
pomme_de_terre,Desiree,Ouled Frej,2015,Argilo-limoneux,35,25,7.1,0,100.0,120.0,180.0,320,141.5,364.53,19.735333333333333,11.015999999999998,0,31,0.3881710695964667,150,413.5
pomme_de_terre,Desiree,Ouled Frej,2015,Argilo-limoneux,35,25,7.1,0,100.0,120.0,180.0,335,144.9,396.65999999999997,19.968666666666667,11.122666666666667,0,34,0.365300257147179,150,321.9
pomme_de_terre,Desiree,Ouled Frej,2015,Argilo-limoneux,35,25,7.1,0,130.0,156.0,234.0,305,163.7,348.22,20.067999999999998,11.364666666666666,0,29,0.4701051059674917,150,326.2
pomme_de_terre,Desiree,Ouled Frej,2015,Argilo-limoneux,35,25,7.1,0,130.0,156.0,234.0,320,141.5,364.53,19.735333333333333,11.015999999999998,0,31,0.3881710695964667,150,372.1
pomme_de_terre,Desiree,Ouled Frej,2015,Argilo-limoneux,35,25,7.1,0,130.0,156.0,234.0,335,144.9,396.65999999999997,19.968666666666667,11.122666666666667,0,34,0.365300257147179,150,289.7
pomme_de_terre,Desiree,Ouled Frej,2015,Argilo-limoneux,35,25,7.1,1,60.0,72.0,108.0,305,163.7,348.22,20.067999999999998,11.364666666666666,0,29,0.4701051059674917,150,342.5
pomme_de_terre,Desiree,Ouled Frej,2015,Argilo-limoneux,35,25,7.1,1,60.0,72.0,108.0,320,141.5,364.53,19.735333333333333,11.015999999999998,0,31,0.3881710695964667,150,390.7
pomme_de_terre,Desiree,Ouled Frej,2015,Argilo-limoneux,35,25,7.1,1,60.0,72.0,108.0,335,144.9,396.65999999999997,19.968666666666667,11.122666666666667,0,34,0.365300257147179,150,304.2
pomme_de_terre,Desiree,Ouled Frej,2015,Argilo-limoneux,35,25,7.1,1,100.0,120.0,180.0,305,163.7,348.22,20.067999999999998,11.364666666666666,0,29,0.4701051059674917,150,489.4
pomme_de_terre,Desiree,Ouled Frej,2015,Argilo-limoneux,35,25,7.1,1,100.0,120.0,180.0,320,141.5,364.53,19.735333333333333,11.015999999999998,0,31,0.3881710695964667,150,558.2
pomme_de_terre,Desiree,Ouled Frej,2015,Argilo-limoneux,35,25,7.1,1,100.0,120.0,180.0,335,144.9,396.65999999999997,19.968666666666667,11.122666666666667,0,34,0.365300257147179,150,434.6
pomme_de_terre,Desiree,Ouled Frej,2015,Argilo-limoneux,35,25,7.1,1,130.0,156.0,234.0,305,163.7,348.22,20.067999999999998,11.364666666666666,0,29,0.4701051059674917,150,440.4
pomme_de_terre,Desiree,Ouled Frej,2015,Argilo-limoneux,35,25,7.1,1,130.0,156.0,234.0,320,141.5,364.53,19.735333333333333,11.015999999999998,0,31,0.3881710695964667,150,502.4
pomme_de_terre,Desiree,Ouled Frej,2015,Argilo-limoneux,35,25,7.1,1,130.0,156.0,234.0,335,144.9,396.65999999999997,19.968666666666667,11.122666666666667,0,34,0.365300257147179,150,391.1
pomme_de_terre,Almera,Ouled Frej,2015,Argilo-limoneux,35,25,7.1,0,60.0,72.0,108.0,305,163.7,348.22,20.067999999999998,11.364666666666666,0,29,0.4701051059674917,150,225.5
pomme_de_terre,Almera,Ouled Frej,2015,Argilo-limoneux,35,25,7.1,0,60.0,72.0,108.0,320,141.5,364.53,19.735333333333333,11.015999999999998,0,31,0.3881710695964667,150,257.3
pomme_de_terre,Almera,Ouled Frej,2015,Argilo-limoneux,35,25,7.1,0,60.0,72.0,108.0,335,144.9,396.65999999999997,19.968666666666667,11.122666666666667,0,34,0.365300257147179,150,200.3
pomme_de_terre,Almera,Ouled Frej,2015,Argilo-limoneux,35,25,7.1,0,100.0,120.0,180.0,305,163.7,348.22,20.067999999999998,11.364666666666666,0,29,0.4701051059674917,150,322.2
pomme_de_terre,Almera,Ouled Frej,2015,Argilo-limoneux,35,25,7.1,0,100.0,120.0,180.0,320,141.5,364.53,19.735333333333333,11.015999999999998,0,31,0.3881710695964667,150,367.5
pomme_de_terre,Almera,Ouled Frej,2015,Argilo-limoneux,35,25,7.1,0,100.0,120.0,180.0,335,144.9,396.65999999999997,19.968666666666667,11.122666666666667,0,34,0.365300257147179,150,286.2
pomme_de_terre,Almera,Ouled Frej,2015,Argilo-limoneux,35,25,7.1,0,130.0,156.0,234.0,305,163.7,348.22,20.067999999999998,11.364666666666666,0,29,0.4701051059674917,150,290.0
pomme_de_terre,Almera,Ouled Frej,2015,Argilo-limoneux,35,25,7.1,0,130.0,156.0,234.0,320,141.5,364.53,19.735333333333333,11.015999999999998,0,31,0.3881710695964667,150,330.8
pomme_de_terre,Almera,Ouled Frej,2015,Argilo-limoneux,35,25,7.1,0,130.0,156.0,234.0,335,144.9,396.65999999999997,19.968666666666667,11.122666666666667,0,34,0.365300257147179,150,257.5
pomme_de_terre,Almera,Ouled Frej,2015,Argilo-limoneux,35,25,7.1,1,60.0,72.0,108.0,305,163.7,348.22,20.067999999999998,11.364666666666666,0,29,0.4701051059674917,150,304.5
pomme_de_terre,Almera,Ouled Frej,2015,Argilo-limoneux,35,25,7.1,1,60.0,72.0,108.0,320,141.5,364.53,19.735333333333333,11.015999999999998,0,31,0.3881710695964667,150,347.3
pomme_de_terre,Almera,Ouled Frej,2015,Argilo-limoneux,35,25,7.1,1,60.0,72.0,108.0,335,144.9,396.65999999999997,19.968666666666667,11.122666666666667,0,34,0.365300257147179,150,270.4
pomme_de_terre,Almera,Ouled Frej,2015,Argilo-limoneux,35,25,7.1,1,100.0,120.0,180.0,305,163.7,348.22,20.067999999999998,11.364666666666666,0,29,0.4701051059674917,150,435.0
pomme_de_terre,Almera,Ouled Frej,2015,Argilo-limoneux,35,25,7.1,1,100.0,120.0,180.0,320,141.5,364.53,19.735333333333333,11.015999999999998,0,31,0.3881710695964667,150,496.2
pomme_de_terre,Almera,Ouled Frej,2015,Argilo-limoneux,35,25,7.1,1,100.0,120.0,180.0,335,144.9,396.65999999999997,19.968666666666667,11.122666666666667,0,34,0.365300257147179,150,386.3
pomme_de_terre,Almera,Ouled Frej,2015,Argilo-limoneux,35,25,7.1,1,130.0,156.0,234.0,305,163.7,348.22,20.067999999999998,11.364666666666666,0,29,0.4701051059674917,150,391.5
pomme_de_terre,Almera,Ouled Frej,2015,Argilo-limoneux,35,25,7.1,1,130.0,156.0,234.0,320,141.5,364.53,19.735333333333333,11.015999999999998,0,31,0.3881710695964667,150,446.6
pomme_de_terre,Almera,Ouled Frej,2015,Argilo-limoneux,35,25,7.1,1,130.0,156.0,234.0,335,144.9,396.65999999999997,19.968666666666667,11.122666666666667,0,34,0.365300257147179,150,347.7
pomme_de_terre,Spunta,Ouled Frej,2015,Sablo-limoneux,15,60,6.9,0,60.0,72.0,108.0,305,163.7,348.22,20.067999999999998,11.364666666666666,0,29,0.4701051059674917,150,197.8
pomme_de_terre,Spunta,Ouled Frej,2015,Sablo-limoneux,15,60,6.9,0,60.0,72.0,108.0,320,141.5,364.53,19.735333333333333,11.015999999999998,0,31,0.3881710695964667,150,225.7
pomme_de_terre,Spunta,Ouled Frej,2015,Sablo-limoneux,15,60,6.9,0,60.0,72.0,108.0,335,144.9,396.65999999999997,19.968666666666667,11.122666666666667,0,34,0.365300257147179,150,175.7
pomme_de_terre,Spunta,Ouled Frej,2015,Sablo-limoneux,15,60,6.9,0,100.0,120.0,180.0,305,163.7,348.22,20.067999999999998,11.364666666666666,0,29,0.4701051059674917,150,282.6
pomme_de_terre,Spunta,Ouled Frej,2015,Sablo-limoneux,15,60,6.9,0,100.0,120.0,180.0,320,141.5,364.53,19.735333333333333,11.015999999999998,0,31,0.3881710695964667,150,322.4
pomme_de_terre,Spunta,Ouled Frej,2015,Sablo-limoneux,15,60,6.9,0,100.0,120.0,180.0,335,144.9,396.65999999999997,19.968666666666667,11.122666666666667,0,34,0.365300257147179,150,251.0
pomme_de_terre,Spunta,Ouled Frej,2015,Sablo-limoneux,15,60,6.9,0,130.0,156.0,234.0,305,163.7,348.22,20.067999999999998,11.364666666666666,0,29,0.4701051059674917,150,254.4
pomme_de_terre,Spunta,Ouled Frej,2015,Sablo-limoneux,15,60,6.9,0,130.0,156.0,234.0,320,141.5,364.53,19.735333333333333,11.015999999999998,0,31,0.3881710695964667,150,290.2
pomme_de_terre,Spunta,Ouled Frej,2015,Sablo-limoneux,15,60,6.9,0,130.0,156.0,234.0,335,144.9,396.65999999999997,19.968666666666667,11.122666666666667,0,34,0.365300257147179,150,225.9
pomme_de_terre,Spunta,Ouled Frej,2015,Sablo-limoneux,15,60,6.9,1,60.0,72.0,108.0,305,163.7,348.22,20.067999999999998,11.364666666666666,0,29,0.4701051059674917,150,267.1
pomme_de_terre,Spunta,Ouled Frej,2015,Sablo-limoneux,15,60,6.9,1,60.0,72.0,108.0,320,141.5,364.53,19.735333333333333,11.015999999999998,0,31,0.3881710695964667,150,304.7
pomme_de_terre,Spunta,Ouled Frej,2015,Sablo-limoneux,15,60,6.9,1,60.0,72.0,108.0,335,144.9,396.65999999999997,19.968666666666667,11.122666666666667,0,34,0.365300257147179,150,237.2
pomme_de_terre,Spunta,Ouled Frej,2015,Sablo-limoneux,15,60,6.9,1,100.0,120.0,180.0,305,163.7,348.22,20.067999999999998,11.364666666666666,0,29,0.4701051059674917,150,381.6
pomme_de_terre,Spunta,Ouled Frej,2015,Sablo-limoneux,15,60,6.9,1,100.0,120.0,180.0,320,141.5,364.53,19.735333333333333,11.015999999999998,0,31,0.3881710695964667,150,435.2
pomme_de_terre,Spunta,Ouled Frej,2015,Sablo-limoneux,15,60,6.9,1,100.0,120.0,180.0,335,144.9,396.65999999999997,19.968666666666667,11.122666666666667,0,34,0.365300257147179,150,338.9
pomme_de_terre,Spunta,Ouled Frej,2015,Sablo-limoneux,15,60,6.9,1,130.0,156.0,234.0,305,163.7,348.22,20.067999999999998,11.364666666666666,0,29,0.4701051059674917,150,343.4
pomme_de_terre,Spunta,Ouled Frej,2015,Sablo-limoneux,15,60,6.9,1,130.0,156.0,234.0,320,141.5,364.53,19.735333333333333,11.015999999999998,0,31,0.3881710695964667,150,391.7
pomme_de_terre,Spunta,Ouled Frej,2015,Sablo-limoneux,15,60,6.9,1,130.0,156.0,234.0,335,144.9,396.65999999999997,19.968666666666667,11.122666666666667,0,34,0.365300257147179,150,305.0
pomme_de_terre,Desiree,Ouled Frej,2015,Sablo-limoneux,15,60,6.9,0,60.0,72.0,108.0,305,163.7,348.22,20.067999999999998,11.364666666666666,0,29,0.4701051059674917,150,213.7
pomme_de_terre,Desiree,Ouled Frej,2015,Sablo-limoneux,15,60,6.9,0,60.0,72.0,108.0,320,141.5,364.53,19.735333333333333,11.015999999999998,0,31,0.3881710695964667,150,243.7
pomme_de_terre,Desiree,Ouled Frej,2015,Sablo-limoneux,15,60,6.9,0,60.0,72.0,108.0,335,144.9,396.65999999999997,19.968666666666667,11.122666666666667,0,34,0.365300257147179,150,189.8
pomme_de_terre,Desiree,Ouled Frej,2015,Sablo-limoneux,15,60,6.9,0,100.0,120.0,180.0,305,163.7,348.22,20.067999999999998,11.364666666666666,0,29,0.4701051059674917,150,305.2
pomme_de_terre,Desiree,Ouled Frej,2015,Sablo-limoneux,15,60,6.9,0,100.0,120.0,180.0,320,141.5,364.53,19.735333333333333,11.015999999999998,0,31,0.3881710695964667,150,348.2
pomme_de_terre,Desiree,Ouled Frej,2015,Sablo-limoneux,15,60,6.9,0,100.0,120.0,180.0,335,144.9,396.65999999999997,19.968666666666667,11.122666666666667,0,34,0.365300257147179,150,271.1
pomme_de_terre,Desiree,Ouled Frej,2015,Sablo-limoneux,15,60,6.9,0,130.0,156.0,234.0,305,163.7,348.22,20.067999999999998,11.364666666666666,0,29,0.4701051059674917,150,274.7
pomme_de_terre,Desiree,Ouled Frej,2015,Sablo-limoneux,15,60,6.9,0,130.0,156.0,234.0,320,141.5,364.53,19.735333333333333,11.015999999999998,0,31,0.3881710695964667,150,313.4
pomme_de_terre,Desiree,Ouled Frej,2015,Sablo-limoneux,15,60,6.9,0,130.0,156.0,234.0,335,144.9,396.65999999999997,19.968666666666667,11.122666666666667,0,34,0.365300257147179,150,244.0
pomme_de_terre,Desiree,Ouled Frej,2015,Sablo-limoneux,15,60,6.9,1,60.0,72.0,108.0,305,163.7,348.22,20.067999999999998,11.364666666666666,0,29,0.4701051059674917,150,288.5
pomme_de_terre,Desiree,Ouled Frej,2015,Sablo-limoneux,15,60,6.9,1,60.0,72.0,108.0,320,141.5,364.53,19.735333333333333,11.015999999999998,0,31,0.3881710695964667,150,329.0
pomme_de_terre,Desiree,Ouled Frej,2015,Sablo-limoneux,15,60,6.9,1,60.0,72.0,108.0,335,144.9,396.65999999999997,19.968666666666667,11.122666666666667,0,34,0.365300257147179,150,256.2
pomme_de_terre,Desiree,Ouled Frej,2015,Sablo-limoneux,15,60,6.9,1,100.0,120.0,180.0,305,163.7,348.22,20.067999999999998,11.364666666666666,0,29,0.4701051059674917,150,412.1
pomme_de_terre,Desiree,Ouled Frej,2015,Sablo-limoneux,15,60,6.9,1,100.0,120.0,180.0,320,141.5,364.53,19.735333333333333,11.015999999999998,0,31,0.3881710695964667,150,470.1
pomme_de_terre,Desiree,Ouled Frej,2015,Sablo-limoneux,15,60,6.9,1,100.0,120.0,180.0,335,144.9,396.65999999999997,19.968666666666667,11.122666666666667,0,34,0.365300257147179,150,366.0
pomme_de_terre,Desiree,Ouled Frej,2015,Sablo-limoneux,15,60,6.9,1,130.0,156.0,234.0,305,163.7,348.22,20.067999999999998,11.364666666666666,0,29,0.4701051059674917,150,370.9
pomme_de_terre,Desiree,Ouled Frej,2015,Sablo-limoneux,15,60,6.9,1,130.0,156.0,234.0,320,141.5,364.53,19.735333333333333,11.015999999999998,0,31,0.3881710695964667,150,423.0
pomme_de_terre,Desiree,Ouled Frej,2015,Sablo-limoneux,15,60,6.9,1,130.0,156.0,234.0,335,144.9,396.65999999999997,19.968666666666667,11.122666666666667,0,34,0.365300257147179,150,329.4
pomme_de_terre,Almera,Ouled Frej,2015,Sablo-limoneux,15,60,6.9,0,60.0,72.0,108.0,305,163.7,348.22,20.067999999999998,11.364666666666666,0,29,0.4701051059674917,150,189.9
pomme_de_terre,Almera,Ouled Frej,2015,Sablo-limoneux,15,60,6.9,0,60.0,72.0,108.0,320,141.5,364.53,19.735333333333333,11.015999999999998,0,31,0.3881710695964667,150,216.7
pomme_de_terre,Almera,Ouled Frej,2015,Sablo-limoneux,15,60,6.9,0,60.0,72.0,108.0,335,144.9,396.65999999999997,19.968666666666667,11.122666666666667,0,34,0.365300257147179,150,168.7
pomme_de_terre,Almera,Ouled Frej,2015,Sablo-limoneux,15,60,6.9,0,100.0,120.0,180.0,305,163.7,348.22,20.067999999999998,11.364666666666666,0,29,0.4701051059674917,150,271.3
